roi_index,roi_name,module,module_Q,module_significant
0,Acumbens_left,1,0.08599853238093716,True
1,AID_left,2,0.1449897292427033,True
2,AIP_left,2,0.1449897292427033,True
3,AIV_left,2,0.1449897292427033,True
4,Amygdala_left,2,0.1449897292427033,True
5,Au1_left,3,0.04177012448647169,True
6,AUD_left,4,0.0973608675820022,True
7,AuV_left,3,0.04177012448647169,True
8,Brainstem_left,5,0.11064627043255178,True
9,Cent_Gray_left,6,0.037299363595435266,True
10,Cerebellum_left,6,0.037299363595435266,True
11,Cg_left,1,0.08599853238093716,True
12,DI_left,2,0.1449897292427033,True
13,DLEnt_left,4,0.0973608675820022,True
14,DLO_left,7,0.04360844478073874,True
15,Ect_left,4,0.0973608675820022,True
16,Fr3_left,7,0.04360844478073874,True
17,GI_left,2,0.1449897292427033,True
18,Hipp_CA1_A_left,4,0.0973608675820022,True
19,Hipp_CA1_P_left,3,0.04177012448647169,True
20,Hipp_CA2_left,3,0.04177012448647169,True
21,Hipp_CA3_A_left,4,0.0973608675820022,True
22,Hipp_CA3_P_left,3,0.04177012448647169,True
23,Hipp_dentegyrus_A_left,4,0.0973608675820022,True
24,Hipp_dentegyrus_P_left,3,0.04177012448647169,True
25,Hipp_FC_left,4,0.0973608675820022,True
26,Hipp_Sub_A_left,4,0.0973608675820022,True
27,Hipp_Sub_P_left,4,0.0973608675820022,True
28,Hypothalamus_left,8,0.030302172583634733,True
29,IL_left,1,0.08599853238093716,True
30,Inferior_Colliculus_left,6,0.037299363595435266,True
31,LPtA_left,9,0.0898566785579617,True
32,LSeptn_left,1,0.08599853238093716,True
33,M1_left,7,0.04360844478073874,True
34,M2_left,1,0.08599853238093716,True
35,MPtA_left,9,0.0898566785579617,True
36,Piriform_left,2,0.1449897292427033,True
37,PRh_left,4,0.0973608675820022,True
38,PrL_left,1,0.08599853238093716,True
39,PtPD_left,4,0.0973608675820022,True
40,Rest_of_Midbrain_left,3,0.04177012448647169,True
41,RSD_left,9,0.0898566785579617,True
42,RSGb_left,9,0.0898566785579617,True
43,RSGc_left,9,0.0898566785579617,True
44,S1BF_left,9,0.0898566785579617,True
45,S1DZ0_left,7,0.04360844478073874,True
46,S1DZ_left,7,0.04360844478073874,True
47,S1FL_left,7,0.04360844478073874,True
48,S1HL_left,9,0.0898566785579617,True
49,S1J_left,7,0.04360844478073874,True
50,S1Tr_left,9,0.0898566785579617,True
51,S1ULp_left,2,0.1449897292427033,True
52,S2_left,2,0.1449897292427033,True
53,SaA_left,2,0.1449897292427033,True
54,SaM_left,8,0.030302172583634733,True
55,SaP_left,8,0.030302172583634733,True
56,Substantia_Nigra_left,3,0.04177012448647169,True
57,Superior_Colliculus_left,6,0.037299363595435266,True
58,TeA_left,4,0.0973608675820022,True
59,Thalamus_A_left,8,0.030302172583634733,True
60,Thalamus_P_left,8,0.030302172583634733,True
61,V1B_left,4,0.0973608675820022,True
62,V1_left,4,0.0973608675820022,True
63,V2L_left,4,0.0973608675820022,True
64,V2ML_left,4,0.0973608675820022,True
65,VP_mfb_left,1,0.08599853238093716,True
66,Acumbens_right,1,0.08599853238093716,True
67,AID_right,2,0.1449897292427033,True
68,AIP_right,2,0.1449897292427033,True
69,AIV_right,2,0.1449897292427033,True
70,Amygdala_right,2,0.1449897292427033,True
71,Brainstem_right,5,0.11064627043255178,True
72,Central_Gray_right,6,0.037299363595435266,True
73,Cerebellum_right,6,0.037299363595435266,True
74,Cg_right,1,0.08599853238093716,True
75,DI_right,2,0.1449897292427033,True
76,DLEnt_right,5,0.11064627043255178,True
77,Ect_right,5,0.11064627043255178,True
78,GI_right,2,0.1449897292427033,True
79,Hipp_CA1_A_right,5,0.11064627043255178,True
80,Hipp_CA1_P_right,5,0.11064627043255178,True
81,Hipp_CA2_right,5,0.11064627043255178,True
82,Hipp_CA3_A_right,5,0.11064627043255178,True
83,Hipp_CA3_P_right,5,0.11064627043255178,True
84,Hipp_dentegyrus_A_right,5,0.11064627043255178,True
85,Hipp_dentegyrus_P_right,5,0.11064627043255178,True
86,Hipp_FC_right,5,0.11064627043255178,True
87,Hipp_Sub_A_right,5,0.11064627043255178,True
88,Hipp_Sub_P_right,5,0.11064627043255178,True
89,Hypothalamus_right,8,0.030302172583634733,True
90,IL_right,1,0.08599853238093716,True
91,Inferior_Colliculus_right,6,0.037299363595435266,True
92,LSeptn_right,1,0.08599853238093716,True
93,M1_right,9,0.0898566785579617,True
94,M2_right,1,0.08599853238093716,True
95,Piriform_right,2,0.1449897292427033,True
96,PrL_right,1,0.08599853238093716,True
97,Rest_of_Midbrain_right,5,0.11064627043255178,True
98,RSD_right,9,0.0898566785579617,True
99,RSGb_right,9,0.0898566785579617,True
100,RSGc_right,9,0.0898566785579617,True
101,S1BF_right,9,0.0898566785579617,True
102,S1DZ_right,9,0.0898566785579617,True
103,S1FL_right,9,0.0898566785579617,True
104,S1HL_right,9,0.0898566785579617,True
105,S1ULp_right,2,0.1449897292427033,True
106,S2_right,2,0.1449897292427033,True
107,SaA_right,2,0.1449897292427033,True
108,SaM_right,2,0.1449897292427033,True
109,SaP_right,2,0.1449897292427033,True
110,Superior_Colliculus_right,6,0.037299363595435266,True
111,Thalamus_A_right,8,0.030302172583634733,True
112,Thalamus_P_right,8,0.030302172583634733,True
113,VP_mfb_right,2,0.1449897292427033,True
